11.88	0	-0.0267162	2.27404	0	-17	-80.5995	53.9223	21.506	173.382	0.857495	-0.0321157	-0.513489	-0.36792	0.659367	-0.655644	0.359634	0.751135	0.553588
11.98	0	-0.0117781	2.22692	0	-17	-80.2566	54.463	21.5143	173.486	0.849419	-0.0386751	-0.5263	-0.373556	0.660378	-0.651427	0.372751	0.749937	0.54649
12.08	0	-0.0048836	2.17981	0	-17	-79.9073	54.4967	22.8181	173.144	0.846105	-0.0449263	-0.531119	-0.385868	0.635787	-0.668491	0.367712	0.770556	0.520607
12.18	0	-0.00517087	2.13299	0	-17	-79.5406	55.5179	22.7789	172.981	0.826718	-0.0606703	-0.559336	-0.398679	0.638308	-0.658497	0.39698	0.767386	0.503513
12.28	0	-0.0149381	2.08645	0	-17	-79.1882	56.5219	22.4511	172.868	0.806777	-0.0747527	-0.586108	-0.409844	0.643729	-0.646251	0.425604	0.761594	0.488709
12.38	0	-0.0347598	2.03847	0	-17	-78.8358	57.5587	21.8175	172.792	0.785124	-0.0877386	-0.613092	-0.419891	0.652272	-0.631057	0.455271	0.75289	0.475274
12.48	0	-0.0640614	1.99251	0	-17	-78.4849	58.5574	20.9053	172.78	0.763288	-0.0984089	-0.63852	-0.428031	0.663268	-0.613893	0.483922	0.741884	0.464142
12.59	0	-0.101119	1.94741	0	-17	-78.1341	59.5206	19.7557	172.818	0.74094	-0.107085	-0.662979	-0.43445	0.676373	-0.594787	0.512114	0.728733	0.454629
12.69	0	-0.14737	1.90116	0	-17	-77.7817	60.4601	18.3194	172.9	0.717309	-0.113891	-0.687384	-0.439154	0.69202	-0.572932	0.540936	0.712837	0.446376
12.79	0	-0.201377	1.85634	0	-17	-77.4229	60.7151	17.9918	172.738	0.707467	-0.119098	-0.696639	-0.451736	0.681858	-0.575329	0.54353	0.721724	0.428591
12.89	0	-0.263427	1.81153	0	-17	-77.0641	61.521	16.1021	172.936	0.683245	-0.122555	-0.719831	-0.453719	0.701144	-0.550033	0.572114	0.702408	0.423447
12.99	0	-0.332947	1.76557	0	-17	-76.7006	62.2119	13.9831	173.192	0.658622	-0.123636	-0.742247	-0.453348	0.722092	-0.52255	0.600577	0.680659	0.419536
13.09	0	-0.409648	1.72248	0	-17	-76.3529	62.6777	11.6875	173.536	0.636175	-0.121591	-0.761904	-0.450253	0.743405	-0.494591	0.626541	0.657696	0.418189
13.19	0	-0.495255	1.67824	0	-17	-76.0052	62.4282	9.01471	174.334	0.629172	-0.11162	-0.76921	-0.442381	0.762287	-0.472459	0.639094	0.637542	0.430231
13.29	0	-0.586894	1.63371	0	-17	-75.6322	62.4447	6.38824	174.863	0.609345	-0.105321	-0.785879	-0.434844	0.784405	-0.442288	0.66303	0.611241	0.432176
13.39	0	-0.685715	1.59148	0	-17	-75.2671	62.1264	3.6717	175.508	0.593064	-0.0965887	-0.799341	-0.424851	0.805778	-0.412581	0.683942	0.584287	0.436843
13.49	0	-0.791144	1.54868	0	-17	-74.9067	61.1793	2.46018	175.928	0.589589	-0.0963095	-0.801941	-0.430741	0.802406	-0.413047	0.683263	0.588956	0.431605
13.59	0	-0.909499	1.50559	0	-17	-74.5289	60.1097	-0.401739	176.868	0.579431	-0.0851836	-0.810557	-0.416955	0.823543	-0.384611	0.700291	0.560821	0.441669
13.69	0	-1.02843	1.46451	0	-17	-74.159	58.6778	-3.0274	177.902	0.574034	-0.0740235	-0.815479	-0.402208	0.841991	-0.359554	0.713242	0.534388	0.453559
13.79	0	-1.1465	1.42285	0	-17	-73.8177	56.9581	-5.38113	178.972	0.571774	-0.0635552	-0.817946	-0.386802	0.858347	-0.337083	0.723505	0.509118	0.466197
13.89	0	-1.2818	1.37976	0	-17	-73.4224	54.5766	-7.63503	180.324	0.57596	-0.0533288	-0.815737	-0.369562	0.873094	-0.318012	0.729174	0.484627	0.483158
13.99	0	-1.41653	1.33954	0	-17	-73.0636	51.813	-9.36943	181.744	0.586038	-0.0458623	-0.808985	-0.353017	0.884212	-0.305857	0.729341	0.464829	0.501992
14.09	0	-1.55672	1.29961	0	-17	-72.7017	48.5919	-10.5784	183.294	0.601793	-0.0417375	-0.797561	-0.336803	0.892227	-0.300823	0.724161	0.449654	0.522879
14.19	0	-1.70179	1.25968	0	-17	-72.3397	45.0663	-9.41868	184.544	0.625121	-0.0574841	-0.778408	-0.340105	0.877569	-0.337937	0.702533	0.475991	0.529036
14.29	0	-1.84916	1.22061	0	-17	-71.973	41.1917	-9.19328	186.211	0.649442	-0.0627236	-0.757819	-0.324541	0.878402	-0.350832	0.687676	0.473789	0.550115
14.39	0	-2.00142	1.18212	0	-17	-71.6095	37.0051	-8.06293	187.882	0.678403	-0.0733394	-0.73102	-0.309189	0.874103	-0.374628	0.666462	0.480172	0.570318
14.49	0	-2.15683	1.14391	0	-17	-71.2412	32.1168	-5.97967	189.667	0.720902	-0.0885735	-0.687354	-0.292234	0.860462	-0.417378	0.62841	0.501757	0.594425
14.59	0	-2.31569	1.10571	0	-17	-70.8745	27.8864	-2.91626	191.02	0.751286	-0.108036	-0.651074	-0.275982	0.844688	-0.458624	0.599502	0.524243	0.604786
14.69	0	-2.4757	1.06807	0	-17	-70.5109	23.9734	1.06058	192.069	0.779664	-0.130277	-0.612497	-0.259924	0.82255	-0.505818	0.569705	0.55357	0.60745
14.79	0	-2.63772	1.03073	0	-17	-70.1347	20.6035	5.844	192.75	0.803899	-0.154136	-0.574446	-0.244898	0.794378	-0.555867	0.542006	0.587542	0.600852
14.89	0	-2.80175	0.993957	0	-17	-69.7648	18.0162	11.2486	192.99	0.822218	-0.178648	-0.54041	-0.232421	0.761313	-0.605295	0.519556	0.623287	0.584443
14.99	0	-2.96607	0.957761	0	-17	-69.4044	17.2357	18.1104	191.969	0.82377	-0.215968	-0.524177	-0.237612	0.707941	-0.665101	0.514727	0.672441	0.531864
15.09	0	-3.13096	0.922426	0	-17	-69.0441	16.8455	23.7489	191.31	0.825595	-0.24126	-0.510084	-0.236108	0.673333	-0.700625	0.512489	0.698868	0.498937
15.19	0	2.98819	0.887379	0	-17	-68.6805	17.581	29.1552	190.318	0.819433	-0.267204	-0.507081	-0.241451	0.641441	-0.728186	0.519837	0.719135	0.461102
